Date,EUA_Last,EUA_Settle,Oil_Last,Oil_Settle,Coal_Last,Coal_Settle,Gas_Last,Gas_Settle,Elec_Last,Elec_Settle,GSCI_Last,VIX_Last,STOXX_Last,AAA_Last,BAA_Last,Diff_BAA_AAA,CER_Last,CER_Settle,ecb_spot_3m
20050408,,,52.89,52.89,,,,,39.08,39.08,370.1062,12.62,266.89,5.47,6.14,0.67,,,2.048984
20050411,,,53.21,53.21,,,,,40.33,40.33,372.9524,11.98,266.32,5.42,6.12,0.7,,,2.042544
20050412,,,51.98,51.98,,,,,40.39,40.39,367.656,11.3,265.42,5.34,6.04,0.7,,,2.041661
20050413,,,50.48,50.48,,,,,42.03,42.03,361.2,13.31,266.65,5.37,6.07,0.7,,,2.04245
20050414,,,50.91,50.91,,,,,42.8,42.8,364.4052,14.53,266.01,5.39,6.12,0.73,,,2.038725
20050415,,,51.61,51.61,,,,,41.18,41.18,360.85,17.74,261.85,5.3,6.05,0.75,,,2.0261
20050418,,,50.78,50.78,,,,,41,41,357.8416,16.56,257.28,5.28,6.02,0.74,,,2.013125
20050419,,,52.94,52.94,,,,,40.73,40.73,369.0183,14.96,259.05,5.23,5.97,0.74,,,2.02482
20050420,,,53.78,53.78,,,,,40.65,40.65,372.427,16.92,257.66,5.26,6,0.74,,,2.029755
20050421,,,54.01,54.01,,,,,40.2,40.2,373.5882,14.41,257.28,5.33,6.05,0.72,,,2.043242
20050422,16.85,16.85,54.97,54.97,,,,,39.88,39.88,378.8347,15.38,259.27,5.27,6,0.73,,,2.021822
20050425,17.45,17.45,54.4,54.4,,,,,40.75,40.75,376.294,14.62,260.45,5.25,5.97,0.72,,,2.026045
20050426,17.15,17.15,54.14,54.14,,,,,39.93,39.93,374.4883,14.91,259.52,5.26,5.98,0.72,,,2.021368
20050427,16.35,16.35,52.29,52.29,,,,,40.15,40.15,361.9153,14.87,255.99,5.24,5.97,0.73,,,2.017145
20050428,15.95,15.95,52.48,52.48,,,,,40.15,40.15,362.0278,16.86,255.63,5.2,5.94,0.74,,,2.013743
20050429,16.4,16.4,51.09,51.09,,,,,40.2,40.2,353.6854,15.31,256.06,5.21,5.97,0.76,,,2.024835
20050502,16.4,16.4,51.09,51.09,,,,,38.18,38.18,357.1423,15.12,256.83,5.21,5.98,0.77,,,2.02031
20050503,16.1,16.1,50.52,50.52,,,,,38.37,38.37,349.8885,14.53,257.96,5.21,5.98,0.77,,,2.013749
20050504,16.1,16.1,50.97,50.97,,,,,37.75,37.75,352.5962,13.85,259.29,5.28,6.03,0.75,,,2.018419
20050505,16.5,16.5,51.13,51.13,,,,,37.75,37.75,354.208,13.98,260.77,5.28,6.03,0.75,,,2.015859
20050506,16.5,16.5,50.77,50.77,,,,,37.65,37.65,354.7154,14.05,261.9,5.29,6.1,0.81,,,2.014408
20050509,16.85,16.85,51.29,51.29,,,,,37.63,37.63,358.4418,13.75,261.01,5.27,6.07,0.8,,,2.012195
20050510,16.95,16.95,51.43,51.43,,,,,37.4,37.4,361.462,14.91,259.11,5.23,6.05,0.82,,,2.013416
20050511,16.75,16.75,50.07,50.07,,,,,37.17,37.17,355.6986,14.45,258.55,5.2,6.02,0.82,,,2.017585
20050512,16.35,16.35,48.34,48.34,,,,,37.42,37.42,348.013,16.12,260.13,5.17,6.01,0.84,,,2.019083
20050513,16.65,16.65,48.66,48.66,,,,,38.08,38.08,346.4484,16.32,260.15,5.13,6,0.87,,,2.017847
20050516,16.75,16.75,48.05,48.05,,,,,38.08,38.08,344.4795,15.68,259.06,5.13,6.02,0.89,,,2.023075
20050517,17.05,17.05,49.34,49.34,,,,,38.01,38.01,347.3633,14.57,259.32,5.11,6.03,0.92,,,2.02061
20050518,17.3,17.3,48.15,48.15,,,,,37.84,37.84,342.4695,13.63,262.29,5.07,5.99,0.92,,,2.016793
20050519,17.8,17.8,47.88,47.88,,,,,37.33,37.33,341.5951,13.32,263.52,5.11,6.02,0.91,,,2.018598
20050520,18.55,18.55,48.03,48.03,,,,,38,38,341.0288,13.14,263.75,5.1,6.02,0.92,,,2.018369
20050523,18.3,18.3,48.37,48.37,,,,,38.12,38.12,343.8405,12.95,264.84,5.06,5.96,0.9,,,2.023176
20050524,18.95,18.95,48.82,48.82,,,,,38,38,345.7489,12.69,264.63,5.04,5.95,0.91,,,2.020805
20050525,19.75,19.75,50.07,50.07,,,,,37.8,37.8,351.7714,12.58,264.48,5.09,5.99,0.9,,,2.020144
20050526,19.6,19.6,50.16,50.16,,,,,38.2,38.2,352.0773,12.24,266.33,5.1,5.99,0.89,,,2.02436
20050527,19.45,19.45,50.7,50.7,,,,,38.03,38.03,354.8499,12.15,266.1,5.1,5.99,0.89,,,2.026892
20050530,19.45,19.45,50.7,50.7,,,,,37.81,37.81,354.8499,12.15,267.37,5.1,5.99,0.89,,,2.02672
20050531,19.65,19.65,50.73,50.73,,,,,37.81,37.81,354.8881,13.29,267.29,5.02,5.9,0.88,,,2.007829
20050601,19.45,19.45,53.27,53.27,,,,,39.69,39.69,368.9709,12.36,270.87,4.93,5.82,0.89,,,1.992214
20050602,19.2,19.2,52.4,52.4,,,,,40.1,40.1,366.1164,11.84,270.83,4.9,5.78,0.88,,,2.042744
20050603,18.85,18.85,54.17,54.17,,,,,39.5,39.5,373.6246,12.15,270.25,4.95,5.82,0.87,,,2.052848
20050606,19.05,19.05,53.67,53.67,,,,,39.6,39.6,373.8316,12.28,269.4,4.92,5.78,0.86,,,2.052689
20050607,19.4,19.4,53.13,53.13,,,,,39.85,39.85,371.6844,12.39,272.57,4.87,5.74,0.87,,,2.060312
20050608,19.55,19.55,52.11,52.11,,,,,39.5,39.5,366.5692,12.7,271.92,4.89,5.77,0.88,,,2.06131
20050609,19.5,19.5,53.82,53.82,,,,,39.55,39.55,375.8348,12.08,271.98,4.92,5.81,0.89,,,2.051453
20050610,19.5,19.5,52.67,52.67,,,,,39.5,39.5,372.4492,11.96,273.63,4.99,5.89,0.9,,,2.039551
20050613,19.6,19.6,54.78,54.78,,,,,39.71,39.71,382.9833,11.65,274.72,5.04,5.93,0.89,,,2.033667
20050614,19.65,19.65,53.73,53.73,,,,,40.63,40.63,379.8803,11.79,275.1,5.1,6,0.9,,,2.02816
20050615,19.85,19.85,54.5,54.5,,,,,41.35,41.35,383.0029,11.46,273.99,5.09,5.99,0.9,,,2.021823
20050616,20.35,20.35,56.22,56.22,,,,,40.98,40.98,387.4784,11.15,275.51,5.04,5.95,0.91,,,2.017275
20050617,21.2,21.2,57.76,57.76,,,,,41.43,41.43,395.5577,11.48,275.87,5.04,5.94,0.9,,,2.020607
20050620,22.7,22.7,58.32,58.32,,,,,44.85,44.85,399.0615,11.47,275.78,5.06,5.96,0.9,,,2.019417
20050621,22.7,22.7,57.5,57.5,,,,,45.37,45.37,393.8229,11.08,277.1,5,5.91,0.91,,,2.012369
20050622,22.8,22.8,56.58,56.58,,,,,45.58,45.58,389.8694,11.05,277.42,4.92,5.84,0.92,,,2.015177
20050623,23.05,23.05,57.96,57.96,,,,,46.8,46.8,395.7464,12.13,278.59,4.93,5.84,0.91,,,2.011008
20050624,23.6,23.6,58.36,58.36,,,,,48.11,48.11,396.6528,12.18,276.32,4.89,5.81,0.92,,,2.015276
20050627,23.55,23.55,59.3,59.3,,,,,46.83,46.83,398.2278,12.52,273.64,4.86,5.79,0.93,,,2.019592
20050628,24.2,24.2,57.18,57.18,,,,,47.35,47.35,387.125,11.58,275.97,4.91,5.84,0.93,,,2.025624
20050629,25,25,56.15,56.15,,,15.29,15.29,46.67,46.67,382.9037,11.77,276.79,4.96,5.86,0.9,,,2.029386
20050630,25.3,25.3,55.58,55.58,,,15.28,15.28,46.67,46.67,379.7879,12.04,275.92,4.91,5.81,0.9,,,2.037583
20050701,26.5,26.5,57.54,57.54,,,15.44,15.44,49.11,49.11,390.7274,11.4,278.07,4.99,5.89,0.9,,,2.034127
20050704,28.85,28.85,57.94,57.94,,,15.4,15.4,49.07,49.07,390.7274,11.4,278.76,4.99,5.89,0.9,,,2.038225
20050705,28.25,28.25,58.29,58.29,,,15.46,15.46,49.42,49.42,398.5795,11.68,278.14,5.05,5.95,0.9,,,2.028465
20050706,28.7,28.7,59.85,59.85,,,15.54,15.54,50.2,50.2,408.2864,12.27,279.78,5.02,5.93,0.91,,,2.026241
20050707,28.8,28.8,59.28,59.28,,,15.58,15.58,50.08,50.08,404.5506,12.49,274.69,4.99,5.89,0.9,,,2.019373
20050708,29.1,29.1,58.2,58.2,,,15.73,15.73,49.73,49.73,399.8552,11.45,278.47,5.05,5.94,0.89,,,2.032207
20050711,29.1,29.1,57.44,57.44,,,15.66,15.66,51.17,51.17,396.2149,11.28,279.93,4.99,5.92,0.93,,,2.039742
20050712,28.95,28.95,58.82,58.82,,,15.74,15.74,51,51,405.7446,10.95,278.86,5.03,5.95,0.92,,,2.035182
20050713,27.35,27.35,58.27,58.27,,,15.65,15.65,50.77,50.77,403.4703,10.84,280.46,5.05,5.96,0.91,,,2.034132
20050714,23.45,23.45,57.31,57.31,,,15.66,15.66,49.62,49.62,394.8434,10.81,281.74,5.07,5.97,0.9,,,2.033387
20050715,24.2,24.2,57.61,57.61,,,15.82,15.82,48.77,48.77,396.7495,10.33,281.23,5.05,5.95,0.9,,,2.043338
20050718,24.1,24.1,56.99,56.99,,,15.82,15.82,47.63,47.63,392.0871,10.77,280.57,5.12,6.02,0.9,,,2.044405
20050719,23.95,23.95,57.36,57.36,,,15.95,15.95,47.55,47.55,391.8712,10.45,281.67,5.09,5.98,0.89,,,2.041547
20050720,20.65,20.65,56.65,56.65,,,15.94,15.94,47.09,47.09,389.0317,10.23,281.06,5.05,5.94,0.89,,,2.043372
20050721,19.9,19.9,55.72,55.72,,,15.94,15.94,47.07,47.07,383.4584,10.97,281.46,5.13,6.04,0.91,,,2.052457
20050722,19.6,19.6,57.58,57.58,,,15.9,15.9,46,46,390.415,10.52,281.66,5.07,5.98,0.91,,,2.049807
20050725,19.95,19.95,57.86,57.86,,,16.08,16.08,45.97,45.97,391.0198,11.1,282.83,5.1,5.97,0.87,,,2.051864
20050726,20.4,20.4,58.03,58.03,,,16.49,16.49,45.85,45.85,392.8779,10.99,283,5.09,5.96,0.87,,,2.05909
20050727,21.65,21.65,58.01,58.01,,,16.55,16.55,45.65,45.65,394.3213,10.36,283.79,5.11,5.98,0.87,,,2.062995
20050728,21.65,21.65,58.76,58.76,,,16.55,16.55,45.93,45.93,398.7561,10.52,285.2,5.01,5.88,0.87,,,2.062197
20050729,21.9,21.9,59.37,59.37,,,16.48,16.48,45.34,45.34,401.999,11.57,285.03,5.08,5.95,0.87,,,2.065416
20050801,21,21,60.44,60.44,,,16.53,16.53,43,43,408.7134,12.08,285.3,5.13,5.99,0.86,,,2.062612
20050802,20.25,20.25,60.62,60.62,,,16.46,16.46,41.78,41.78,411.846,11.75,287.44,5.17,6.02,0.85,,,2.049355
20050803,20.2,20.2,59.65,59.65,,,16.26,16.26,42.4,42.4,406.9561,11.83,287.09,5.14,6,0.86,,,2.06076
20050804,20.05,20.05,60.12,60.12,,,16.1,16.1,41.3,41.3,409.8105,12.52,284.93,5.15,6.01,0.86,,,2.062558
20050805,20.8,20.8,61.07,61.07,,,15.91,15.91,40.29,40.29,414.7617,12.48,283.85,5.21,6.07,0.86,,,2.061691
20050808,21.45,21.45,62.7,62.7,,,15.73,15.73,39.7,39.7,422.4249,13.21,285.62,5.23,6.09,0.86,,,2.058716
20050809,22.05,22.05,61.98,61.98,,,15.58,15.58,39.78,39.78,418.8785,12.4,287.36,5.2,6.07,0.87,,,2.061886
20050810,22,22,63.99,63.99,,,15.54,15.54,40.01,40.01,430.5452,12.38,289.76,5.21,6.08,0.87,,,2.065238
20050811,22.25,22.25,65.38,65.38,,,15.32,15.32,40.05,40.05,437.7988,12.42,288.85,5.16,6.03,0.87,,,2.061173
20050812,22.4,22.4,66.45,66.45,,,15.45,15.45,39.98,39.98,441.011,12.74,288.2,5.07,5.95,0.88,,,2.059876
20050815,22,22,65.58,65.58,,,15.39,15.39,39.5,39.5,437.8916,12.26,288.08,5.11,5.98,0.87,,,2.068086
20050816,22,22,65.41,65.41,,,15.22,15.22,39.71,39.71,438.2619,13.52,287.4,5.07,5.94,0.87,,,2.071407
20050817,22.45,22.45,62.56,62.56,,,15.19,15.19,39.26,39.26,424.1978,13.3,286.66,5.12,5.99,0.87,,,2.070171
20050818,22.35,22.35,62.4,62.4,,,15.28,15.28,38.7,38.7,420.722,13.42,285.75,5.07,5.94,0.87,,,2.066604
20050819,22.45,22.45,64.36,64.36,,,15.3,15.3,38.63,38.63,429.9886,13.42,288.48,5.06,5.93,0.87,,,2.065758
20050822,22.65,22.65,64.5,64.5,,,15.35,15.35,38.7,38.7,432.3023,13.42,288.68,5.07,5.94,0.87,,,2.062765
20050823,22.65,22.65,64.65,64.65,,,15.45,15.45,38.71,38.71,432.8727,13.34,287.03,5.05,5.92,0.87,,,2.06138
20050824,22.8,22.8,66.01,66.01,,,15.43,15.43,38.33,38.33,441.0927,14.17,285.63,5.04,5.91,0.87,,,2.065166
20050825,23.1,23.1,66.27,66.27,,,15.41,15.41,38.08,38.08,441.264,13.73,283.68,5.01,5.88,0.87,,,2.062759
20050826,23.2,23.2,64.87,64.87,,,15.34,15.34,37.9,37.9,436.0066,13.72,281.82,5.03,5.89,0.86,,,2.065326
20050829,23.2,23.2,64.87,64.87,,,15.41,15.41,37.95,37.95,448.6483,13.52,282.61,5.01,5.88,0.87,,,2.064172
20050830,23.35,23.35,67.57,67.57,,,15.41,15.41,38.16,38.16,467.568,13.65,282.54,4.96,5.83,0.87,,,2.06046
20050831,23.65,23.65,67.02,67.02,,,18.92,18.92,38.16,38.16,465.1507,12.6,284.82,4.91,5.79,0.88,,,2.059647
20050901,24.15,24.15,67.72,67.72,,,19.09,19.09,45.63,45.63,475.2528,13.15,286.84,4.94,5.83,0.89,,,2.034092
20050902,24.45,24.45,66.06,66.06,,,19.21,19.21,45.66,45.66,462.1123,13.57,286.71,4.95,5.87,0.92,,,2.027513
20050905,24.4,24.4,64.85,64.85,,,18.86,18.86,46.34,46.34,462.1123,13.57,288.33,4.95,5.87,0.92,,,2.027425
20050906,24.35,24.35,64.67,64.67,,,18.53,18.53,46.26,46.26,454.5915,12.93,290.73,5,5.92,0.92,,,2.029507
20050907,24.4,24.4,62.89,62.89,,,18.61,18.61,46.74,46.74,443.8634,12.52,291.83,5.07,5.98,0.91,,,2.032525
20050908,24.1,24.1,63.08,63.08,,,18.56,18.56,46.63,46.63,444.4716,12.93,291.55,5.07,5.98,0.91,,,2.037822
20050909,23.5,23.5,62.84,62.84,,,18.66,18.66,46.9,46.9,442.6209,11.98,292.45,5.05,5.96,0.91,,,2.040177
20050912,22.1,22.1,61.8,61.8,,,18.61,18.61,46.35,46.35,435.7946,11.65,293.12,5.1,6,0.9,,,2.038982
20050913,21.6,21.6,61.61,61.61,,,18.66,18.66,46.85,46.85,435.7552,12.39,291.09,5.07,5.97,0.9,,,2.039099
20050914,22.25,22.25,63.37,63.37,,,18.59,18.59,47.86,47.86,447.6102,12.91,292.05,5.1,6,0.9,,,2.041065
20050915,22.55,22.55,63.16,63.16,,,18.6,18.6,48.79,48.79,445.6251,12.49,292.13,5.16,6.06,0.9,,,2.039302
20050916,21.95,21.95,61.81,61.81,,,18.47,18.47,49.32,49.32,435.3258,11.22,293.88,5.22,6.11,0.89,,,2.039868
20050919,22.35,22.35,65.61,65.61,,,18.45,18.45,47.36,47.36,464.742,12.14,294.6,5.21,6.1,0.89,,,2.03781
20050920,21.95,21.95,64.2,64.2,,,18.16,18.16,47.14,47.14,457.287,12.64,294.93,5.19,6.07,0.88,,,2.0354
20050921,21.9,21.9,64.73,64.73,,,17.98,17.98,48.04,48.04,461.4078,13.79,291.89,5.14,6.03,0.89,,,2.036783
20050922,22.15,22.15,64.6,64.6,,,17.13,17.13,48.01,48.01,463.3175,13.33,290.84,5.13,6.03,0.9,,,2.03688
20050923,21.9,21.9,62.44,62.44,,,17.28,17.28,48,48,450.6466,12.96,292.21,5.18,6.08,0.9,,,2.038453
20050926,21.45,21.45,63.93,63.93,,,16.99,16.99,47.85,47.85,462.1043,13.04,295.75,5.23,6.13,0.9,,,2.047382
20050927,22,22,62.97,62.97,,,17.05,17.05,47.9,47.9,460.5641,12.76,294.81,5.24,6.14,0.9,,,2.04537
20050928,22.7,22.7,63.93,63.93,,,16.94,16.94,48.08,48.08,473.2291,12.63,297.33,5.17,6.08,0.91,,,2.046453
20050929,22.8,22.8,63.84,63.84,,,16.94,16.94,48.24,48.24,473.6403,12.24,296.32,5.21,6.12,0.91,,,2.054723
20050930,22.65,22.65,63.48,63.48,,,22.36,22.36,48.24,48.24,469.5595,11.92,297.4,5.22,6.15,0.93,,,2.055112
20051003,22.7,22.7,62.8,62.8,,,22.28,22.28,48.24,48.24,466.9965,12.46,299.75,5.27,6.21,0.94,,,2.052707
20051004,23.25,23.25,61.22,61.22,,,21.73,21.73,51.87,51.87,460.7094,13.2,300.61,5.25,6.19,0.94,,,2.05646
20051005,23.9,23.9,60.12,60.12,,,20.64,20.64,51.11,51.11,454.9628,14.55,297.52,5.23,6.17,0.94,,,2.056054
20051006,23.7,23.7,58.37,58.37,,,20.42,20.42,50.57,50.57,442.7305,14.96,293.42,5.27,6.19,0.92,,,2.056352
20051007,23.1,23.1,59.21,59.21,,,20.41,20.41,51.08,51.08,444.3274,14.59,292.07,5.25,6.17,0.92,,,2.091086
20051010,23.15,23.15,58.78,58.78,,,20.26,20.26,51.43,51.43,443.5313,15.55,292.87,5.25,6.17,0.92,,,2.08308
20051011,23.15,23.15,60.08,60.08,,,20.13,20.13,51.35,51.35,453.8521,15.63,293.54,5.27,6.19,0.92,,,2.030897
20051012,23.5,23.5,60.57,60.57,,,20.01,20.01,50.95,50.95,456.3618,16.22,291.44,5.34,6.28,0.94,,,2.02482
20051013,23.5,23.5,60.14,60.14,,,19.88,19.88,50.73,50.73,450.1537,16.47,288.44,5.39,6.34,0.95,,,2.036651
20051014,23,23,59.35,59.35,,,19.67,19.67,50.46,50.46,445.6806,14.87,288.91,5.39,6.35,0.96,,,2.046962
20051017,23.1,23.1,60.57,60.57,,,19.45,19.45,50,50,455.8552,14.67,288.83,5.39,6.34,0.95,,,2.058267
20051018,22.8,22.8,59.28,59.28,,,19.35,19.35,49.76,49.76,446.4003,15.33,288.26,5.37,6.33,0.96,,,2.06254
20051019,22.4,22.4,58.6,58.6,,,19.56,19.56,49.35,49.35,442.1762,13.5,283.26,5.36,6.33,0.97,,,2.05246
20051020,22.1,22.1,57.91,57.91,,,19.53,19.53,49.18,49.18,432.5702,16.11,284.56,5.35,6.32,0.97,,,2.068704
20051021,21.8,21.8,58.48,58.48,,,20.33,20.33,49.5,49.5,433.6375,16.13,283.28,5.28,6.24,0.96,,,2.037333
20051024,21.4,21.4,58.24,58.24,,,20.79,20.79,49,49,430.7116,14.74,286.61,5.33,6.3,0.97,,,2.032391
20051025,21.45,21.45,60.24,60.24,,,20.81,20.81,48.58,48.58,448.0824,14.53,285.77,5.38,6.35,0.97,,,2.044237
20051026,21.7,21.7,58.87,58.87,,,20.55,20.55,48.67,48.67,438.7688,14.59,286.91,5.47,6.44,0.97,,,2.076848
20051027,21.85,21.85,59.14,59.14,,,19.37,19.37,48.57,48.57,437.5439,16.02,283.11,5.44,6.41,0.97,,,2.091139
20051028,22.05,22.05,59.42,59.42,,,19.37,19.37,47.52,47.52,434.9742,14.25,283.52,5.44,6.41,0.97,,,2.117676
20051031,21.95,21.95,58.1,58.1,,,23.13,23.13,51.25,51.25,422.8763,15.32,290.29,5.43,6.4,0.97,,,2.112172
20051101,21.75,21.75,58.37,58.37,,,22.65,22.65,50.92,50.92,421.0456,14.85,290.45,5.44,6.42,0.98,,,2.115411
20051102,21.35,21.35,58.38,58.38,,,21.59,21.59,50.43,50.43,418.4523,13.48,291.55,5.48,6.45,0.97,,,2.135927
20051103,21.25,21.25,60.52,60.52,,,21.67,21.67,50.27,50.27,427.8506,13,295.88,5.52,6.47,0.95,,,2.122957
20051104,21.35,21.35,59.25,59.25,,,21.22,21.22,50.83,50.83,421.8342,13.17,295.51,5.53,6.48,0.95,,,2.121191
20051107,21.6,21.6,58.04,58.04,,,21.4,21.4,50.2,50.2,421.2885,13.1,296.67,5.51,6.47,0.96,,,2.150077
20051108,22.05,22.05,57.81,57.81,,,21.44,21.44,50.78,50.78,423.744,13.08,296.81,5.44,6.4,0.96,,,2.165097
20051109,22.5,22.5,56.88,56.88,,,21.6,21.6,50.85,50.85,422.8481,12.8,296.52,5.5,6.46,0.96,,,2.185813
20051110,22.7,22.7,55.68,55.68,,,22.69,22.69,51.02,51.02,417.5402,11.9,296.72,5.43,6.39,0.96,,,2.176039
20051111,22.7,22.7,54.99,54.99,,,22.17,22.17,51.4,51.4,420.3751,11.63,299.85,5.43,6.39,0.96,,,2.178677
20051114,23.15,23.15,54.73,54.73,,,22.88,22.88,56.68,56.68,420.928,12.18,299.91,5.48,6.44,0.96,,,2.198988
20051115,22.85,22.85,54.05,54.05,,,23.23,23.23,55.8,55.8,416.4418,12.23,299.02,5.42,6.39,0.97,,,2.204208
20051116,22.7,22.7,56,56,,,23.19,23.19,54.18,54.18,423.7684,12.26,296.74,5.35,6.33,0.98,,,2.202132
20051117,22.45,22.45,54.85,54.85,,,23,23,55.83,55.83,417.2083,11.25,298.03,5.33,6.31,0.98,,,2.215936
20051118,21.55,21.55,54.88,54.88,,,22.95,22.95,56,56,413.8471,11.12,299.87,5.37,6.36,0.99,,,2.28294
20051121,21.4,21.4,55.34,55.34,,,23.13,23.13,60.33,60.33,414.8323,10.82,300.72,5.34,6.33,0.99,,,2.295299
20051122,22.05,22.05,56.41,56.41,,,23.15,23.15,62.55,62.55,420.0845,10.6,300.96,5.34,6.34,1,,,2.303746
20051123,21.45,21.45,56.21,56.21,,,23.51,23.51,64.85,64.85,417.5077,10.96,302.19,5.39,6.38,0.99,,,2.314571
20051124,19.75,19.75,55.3,55.3,,,23.63,23.63,64.71,64.71,417.5077,10.96,301.43,5.39,6.38,0.99,,,2.314063
20051125,20.1,20.1,55.01,55.01,,,23.78,23.78,67.76,67.76,416.6073,10.88,302.31,5.34,6.34,1,,,2.318623
20051128,20.15,20.15,54.88,54.88,,,25.85,25.85,70.02,70.02,410.1535,11.84,300.28,5.3,6.3,1,,,2.32779
20051129,19.5,19.5,54.32,54.32,,,25.85,25.85,69.63,69.63,407.7444,11.89,300.95,5.37,6.36,0.99,,,2.325731
20051130,19.6,19.6,55.05,55.05,,,29.1,29.1,66.25,66.25,415.9086,12.06,299.47,5.42,6.38,0.96,,,2.332155
20051201,20,20,56.15,56.15,,,28.75,28.75,64,64,425.4086,11.24,304.31,5.45,6.39,0.94,,,2.327228
20051202,21.15,21.15,57.05,57.05,,,28.68,28.68,66.33,66.33,434.2323,11.01,306.68,5.44,6.39,0.95,,,2.317837
20051205,21.7,21.7,57.73,57.73,,,27.92,27.92,68.53,68.53,436.1446,11.6,305.49,5.48,6.43,0.95,,,2.309545
20051206,22.15,22.15,57.61,57.61,,,27.84,27.84,71.77,71.77,433.5781,11.52,307.1,5.41,6.37,0.96,,,2.308409
20051207,21.7,21.7,56.98,56.98,,,27.63,27.63,70.55,70.55,432.781,12.18,306.78,5.44,6.4,0.96,,,2.318249
20051208,21.05,21.05,58.67,58.67,,,27.59,27.59,68.13,68.13,447.4841,12.21,306.92,5.39,6.35,0.96,,,2.319027
20051209,20.8,20.8,57.31,57.31,,,26.93,26.93,67.06,67.06,440.0692,11.69,306.86,5.46,6.42,0.96,,,2.325943
20051212,21.3,21.3,59.44,59.44,,,26.89,26.89,68.92,68.92,451.5245,11.47,306.8,5.46,6.42,0.96,,,2.319107
20051213,21.65,21.65,59.52,59.52,,,27.09,27.09,69.25,69.25,457.5468,11.11,307.22,5.46,6.42,0.96,,,2.317691
20051214,21.35,21.35,59.6,59.6,,,26.88,26.88,67.68,67.68,451.8871,10.48,306.31,5.38,6.33,0.95,,,2.332823
20051215,21.4,21.4,59.85,59.85,,,26.63,26.63,68.05,68.05,443.4035,10.73,305.67,5.39,6.34,0.95,,,2.345925
20051216,21.2,21.2,57.13,57.13,,,26.45,26.45,64.5,64.5,434.1878,10.68,307.82,5.36,6.3,0.94,,,2.355341
20051219,21.05,21.05,56.11,56.11,,,26.14,26.14,67,67,431.767,11.38,307.45,5.35,6.29,0.94,,,2.351141
20051220,21.05,21.05,56.17,56.17,,,25.89,25.89,66.44,66.44,432.1714,11.19,308.59,5.37,6.31,0.94,,,2.353222
20051221,21.05,21.05,56.72,56.72,,,26.05,26.05,65.43,65.43,435.4609,10.81,310.18,5.38,6.33,0.95,,,2.360089
20051222,20.85,20.85,56.55,56.55,,,26.18,26.18,64.54,64.54,428.6775,10.29,309.55,5.32,6.27,0.95,,,2.357814
20051223,20.55,20.55,56.69,56.69,,,26.13,26.13,63.8,63.8,425.4519,10.27,309.7,5.26,6.21,0.95,,,2.357261
20051226,20.55,20.55,56.69,56.69,,,26.13,26.13,63.8,63.8,425.4519,10.27,309.7,5.26,6.21,0.95,,,
20051227,20.85,20.85,56.29,56.29,,,26.13,26.13,63.7,63.7,417.0102,11.57,310.54,5.21,6.17,0.96,,,2.355363
20051228,21.1,21.1,57.64,57.64,,,26.14,26.14,63.33,63.33,426.7624,11.35,310.11,5.25,6.2,0.95,,,2.348067
20051229,21.1,21.1,58.07,58.07,,,26.14,26.14,62.76,62.76,427.137,11.61,311.86,5.24,6.19,0.95,,,2.339488
20051230,21.1,21.1,58.98,58.98,,,26.69,26.69,62.62,62.62,431.7214,12.07,310.03,5.26,6.21,0.95,,,2.346832
20060102,21.1,21.1,58.98,58.98,,,26.68,26.68,68.32,68.32,431.7214,12.07,311.19,5.26,6.21,0.95,,,2.338851
20060103,21.75,21.75,61.35,61.35,,,27.16,27.16,66.07,66.07,438.1793,11.14,313.04,5.26,6.21,0.95,,,2.340697
20060104,22.15,22.15,61.68,61.68,,,27.55,27.55,65.48,65.48,438.5544,11.37,316.14,5.25,6.2,0.95,,,2.347787
20060105,22.6,22.6,61.13,61.13,,,27.3,27.3,63.5,63.5,432.1028,11.31,315.04,5.26,6.2,0.94,,,2.352072
20060106,23.15,23.15,62.72,62.72,,,27.01,27.01,65,65,437.9121,11,317.1,5.28,6.22,0.94,,,2.349041
20060109,22.9,22.9,62.01,62.01,,,26.67,26.67,64.58,64.58,433.589,11.13,317.71,5.28,6.22,0.94,,,2.351422
20060110,22.8,22.8,61.92,61.92,,,26.7,26.7,64.92,64.92,432.5556,10.86,315.7,5.31,6.27,0.96,,,2.360649
20060111,22.75,22.75,62.17,62.17,,,26,26,66.13,66.13,432.8849,10.94,317.55,5.34,6.3,0.96,,,2.375154
20060112,23.05,23.05,62.62,62.62,,,25.5,25.5,64.92,64.92,433.032,11.2,318.68,5.29,6.25,0.96,,,2.37372
20060113,23,23,62.26,62.26,,,25.37,25.37,63.18,63.18,434.4162,11.23,316.87,5.23,6.18,0.95,,,2.365155
20060116,22.9,22.9,62.93,62.93,,,25.55,25.55,62.4,62.4,434.4162,11.23,317.57,5.23,6.18,0.95,,,2.372963
20060117,23.95,23.95,64.9,64.9,,,25.88,25.88,63.33,63.33,446.9045,11.91,315.23,5.21,6.17,0.96,,,2.371892
20060118,25.1,25.1,64.19,64.19,,,27.02,27.02,66.58,66.58,440.6998,12.25,312.51,5.23,6.18,0.95,,,2.382154
20060119,25,25,65.23,65.23,,,26.87,26.87,65,65,446.4057,11.98,314.35,5.26,6.21,0.95,,,2.392597
20060120,26.5,26.5,66.43,66.43,,,27.24,27.24,66.1,66.1,454.6498,14.56,312.46,5.24,6.18,0.94,,,2.392652
